GeneID	Symbol	Description	log2FC	Pvalue
4852	NPY	neuropeptide Y	2.592	3.99
51678	PALS2	protein associated with LIN7 2, MAGUK p55 family member	-1.557	8.171
26031	OSBPL3	oxysterol binding protein like 3	-1.121	8.502
646588	LINC03007	long intergenic non-protein coding RNA 3007	1.78	6.634
9603	NFE2L3	NFE2 like bZIP transcription factor 3	-2.387	16.674
11335	CBX3	chromobox 3	-1.224	12.743
29887	SNX10	sorting nexin 10	-1.571	8.166
101410536	EVX1-AS	EVX1 antisense RNA	-1.939	2.252
2128	EVX1	even-skipped homeobox 1	-1.907	2.405
9805	SCRN1	secernin 1	-1.063	2.865
105375216	LOC105375216	uncharacterized LOC105375216	-1.342	5.039
79017	GGCT	gamma-glutamylcyclotransferase	-1.244	9.652
2617	GARS1	glycyl-tRNA synthetase 1	-1.137	12.087
100526825	INMT-MINDY4	INMT-MINDY4 readthrough (NMD candidate)	-1.058	9.712
11185	INMT	indolethylamine N-methyltransferase	-1.047	2.932
84182	MINDY4	MINDY lysine 48 deubiquitinase 4	-1.094	10.518
117	ADCYAP1R1	ADCYAP receptor type I	1.304	2.678
107986780	LOC107986780		1.338	2.886
5137	PDE1C	phosphodiesterase 1C	1.325	2.457
168667	BMPER	BMP binding endothelial regulator	-1.244	2.275
23333	DPY19L1	dpy-19 like C-mannosyltransferase 1	-1.021	11.834
57057	TBX20	T-box transcription factor 20	-3.804	13.005
80820	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	-1.094	5.997
23366	MATCAP2	microtubule associated tyrosine carboxypeptidase 2	-1.864	18.391
54443	ANLN	anillin, actin binding protein	-2.36	16.119
6424	SFRP4	secreted frizzled related protein 4	-3.312	9.564
54749	EPDR1	ependymin related 1	-1.248	6.603
445347	TARP	TCR gamma alternate reading frame protein	1.535	6.18
6967	TRGC2	T cell receptor gamma constant 2	1.527	5.159
6966	TRGC1	T cell receptor gamma constant 1	1.527	7.18
6984	TRGV10	T cell receptor gamma variable 10 (non-functional)	1.054	2.482
100506776	TRG-AS1	T cell receptor gamma locus antisense RNA 1	1.215	4.872
6977	TRGV4	T cell receptor gamma variable 4	1.502	4.067
6976	TRGV3	T cell receptor gamma variable 3	1.318	3.534
6974	TRGV2	T cell receptor gamma variable 2	1.319	3.7
11281	POU6F2	POU class 6 homeobox 2	-3.433	4.9
57002	YAE1	YAE1 maturation factor of ABCE1	-1.197	6.482
79783	SUGCT	succinyl-CoA:glutarate-CoA transferase	1.08	3.457
3624	INHBA	inhibin subunit beta A	-4.996	31.455
165	AEBP1	AE binding protein 1	-1.081	3.087
5425	POLD2	DNA polymerase delta 2, accessory subunit	-1.148	10.373
29881	NPC1L1	NPC1 like intracellular cholesterol transporter 1	-4.45	13.707
285958	SNHG15	small nucleolar RNA host gene 15	-1.542	11.346
677798	SNORA9	small nucleolar RNA, H/ACA box 9	-1.938	8.27
23148	NACAD	NAC alpha domain containing	1.064	3.564
107	ADCY1	adenylate cyclase 1	-2.579	7.653
730234	LOC730234	uncharacterized LOC730234	-1.1	4.121
3484	IGFBP1	insulin like growth factor binding protein 1	-8.124	22.862
84847	LINC00525	long intergenic non-protein coding RNA 525	-2.249	5.241
375567	VWC2	von Willebrand factor C domain containing 2	2.426	5.652
63979	FIGNL1	fidgetin like 1	-1.138	8.114
2887	GRB10	growth factor receptor bound protein 10	-1.204	6.501
222008	VSTM2A	V-set and transmembrane domain containing 2A	2.716	2.817
5723	PSPH	phosphoserine phosphatase	-1.195	10.573
908	CCT6A	chaperonin containing TCP1 subunit 6A	-1.207	14.191
442319	ZNF727	zinc finger protein 727	1.146	3.349
51351	ZNF117	zinc finger protein 117	-1	4.322
2086	ERV3-1	endogenous retrovirus group 3 member 1, envelope	-1.096	4.012
51085	MLXIPL	MLX interacting protein like	-2.898	13.132
155382	VPS37D	VPS37D subunit of ESCRT-I	-1.056	2.305
105375350	LOC105375350	uncharacterized LOC105375350	-1.38	6.435
171022	ABHD11-AS1	ABHD11 antisense RNA 1 (tail to tail)	1.158	2.661
107986742	LOC107986742	uncharacterized LOC107986742	1.059	3.477
9569	GTF2IRD1	GTF2I repeat domain containing 1	-1.801	13.562
6369	CCL24	C-C motif chemokine ligand 24	-1.291	3.046
136853	SSC4D	scavenger receptor cysteine rich family member with 4 domains	-1.364	8.28
7784	ZP3	zona pellucida glycoprotein 3	-1.099	3.604
10875	FGL2	fibrinogen like 2	1.165	4.651
105375368	DDX3ILA1	DDX3 interacting lncRNA 1	1.682	3.543
3082	HGF	hepatocyte growth factor	-1.525	5.74
9723	SEMA3E	semaphorin 3E	1.617	2.243
223117	SEMA3D	semaphorin 3D	1.458	3.151
5244	ABCB4	ATP binding cassette subfamily B member 4	-2.138	4.834
5243	ABCB1	ATP binding cassette subfamily B member 1	1.025	2.255
154661	RUNDC3B	RUN domain containing 3B	1.23	3.95
10926	DBF4	DBF4 zinc finger	-1.062	6.306
6717	SRI	sorcin	1.095	5.614
102723885	SRI-AS1	SRI antisense RNA 1	1.107	5.259
112267986	LOC112267986	uncharacterized LOC112267986	-1.988	5.848
54809	SAMD9	sterile alpha motif domain containing 9	1.226	4.359
253012	HEPACAM2	HEPACAM family member 2	1.844	2.292
7980	TFPI2	tissue factor pathway inhibitor 2	-1.907	6.182
1278	COL1A2	collagen type I alpha 2 chain	-1.758	7.588
64921	CASD1	CAS1 domain containing 1	1.124	7.178
5444	PON1	paraoxonase 1	-7.09	16.052
5446	PON3	paraoxonase 3	-4.043	9.468
168620	BHLHA15	basic helix-loop-helix family member a15	1.22	4.049
100861540	CYP3A7-CYP3A51P	CYP3A7-CYP3A51P readthrough	-2.725	4.949
1551	CYP3A7	cytochrome P450 family 3 subfamily A member 7	-2.792	5.321
1576	CYP3A4	cytochrome P450 family 3 subfamily A member 4	-3.816	6.126
563	AZGP1	alpha-2-glycoprotein 1, zinc-binding	-4.265	14.762
4176	MCM7	minichromosome maintenance complex component 7	-1.065	7.098
7036	TFR2	transferrin receptor 2	-6.675	22.624
2050	EPHB4	EPH receptor B4	-1.071	11.827
105375430	SLC12A9-AS1	SLC12A9 antisense RNA 1	-1.428	6.79
43	ACHE	acetylcholinesterase (Cartwright blood group)	1.089	3.61
5054	SERPINE1	serpin family E member 1	-4.132	15.619
7425	VGF	VGF nerve growth factor inducible	-1.481	3.019
101927746	EMSLR	E2F1 mRNA stabilizing lncRNA	-2.908	12.568
105375434	LOC105375434	uncharacterized LOC105375434	-2.327	9.055
54517	PUS7	pseudouridine synthase 7	-1.549	12.282
10135	NAMPT	nicotinamide phosphoribosyltransferase	-1.054	4.34
5577	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	1.393	4.112
79872	CBLL1	Cbl proto-oncogene like 1	1.168	13.711
1811	SLC26A3	solute carrier family 26 member 3	2.755	4.854
54674	LRRN3	leucine rich repeat neuronal 3	1.246	4.64
4233	MET	MET proto-oncogene, receptor tyrosine kinase	-1.555	15.77
7472	WNT2	Wnt family member 2	-4.498	14.191
2861	GPR37	G protein-coupled receptor 37	-1.56	3.424
2918	GRM8	glutamate metabotropic receptor 8	-2.027	4.101
101928357	LOC101928357	uncharacterized LOC101928357	-2.088	4.051
107986845	LOC107986845	uncharacterized LOC107986845	-1.121	3.405
3614	IMPDH1	inosine monophosphate dehydrogenase 1	-1.226	8.484
102724660	HILPDA-AS1	HILPDA antisense RNA 1	-1.808	9.151
29923	HILPDA	hypoxia inducible lipid droplet associated	-2.232	15.985
813	CALU	calumenin	-1.023	9.027
100130705	ATP6V1FNB	ATP6V1F neighbor	-1.473	6.454
375616	KCP	kielin cysteine rich BMP regulator	-1.216	5.077
23382	AHCYL2	adenosylhomocysteinase like 2	1.945	6.696
107986847	LOC107986847	uncharacterized LOC107986847	2.245	5.136
57464	STRIP2	striatin interacting protein 2	-2.361	12.554
100287482	SMKR1	small lysine rich protein 1	-2.588	9.129
4232	MEST	mesoderm specific transcript	-1.107	10.04
5420	PODXL	podocalyxin like	-1.018	7.322
57016	AKR1B10	aldo-keto reductase family 1 member B10	1.985	3.738
441282	AKR1B15	aldo-keto reductase family 1 member B15	2.573	5.302
5764	PTN	pleiotrophin	1.615	5.497
136306	SVOPL	SVOP like	1.641	2.135
57670	KIAA1549	KIAA1549	-1.904	16.548
92092	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like	-1.415	12.342
107986852	LOC107986852	uncharacterized LOC107986852	-1.758	10.203
79989	TTC26	tetratricopeptide repeat domain 26	-1.439	11.987
346689	KLRG2	killer cell lectin like receptor G2	-1.71	2.347
105375532	LOC105375532	uncharacterized LOC105375532	-1.051	3.472
100507421	TMEM178B	transmembrane protein 178B	-1.521	3.33
23601	CLEC5A	C-type lectin domain containing 5A	-4.726	22.31
8972	MGAM	maltase-glucoamylase	1.12	3.273
28620	TRBV2	T cell receptor beta variable 2	1.001	2.03
28586	TRBV9	T cell receptor beta variable 9	1.281	2.895
28577	TRBV12-3	T cell receptor beta variable 12-3	1.012	3.236
28576	TRBV12-4	T cell receptor beta variable 12-4	1.083	3.576
28568	TRBV19	T cell receptor beta variable 19	1.299	3.533
28560	TRBV27	T cell receptor beta variable 27	1.081	2.658
28631	TRBJ1-5	T cell receptor beta joining 1-5	1.171	3.484
28627	TRBJ2-2P	T cell receptor beta joining 2-2P (non-functional)	1.024	3.54
28626	TRBJ2-3	T cell receptor beta joining 2-3	1.197	4.515
2146	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	-1.005	5.668
105375564	ZNF775-AS1	ZNF775 antisense RNA 1	-1.013	3.718
285972	LINC00996	long intergenic non-protein coding RNA 996	1.586	6.498
26	AOC1	amine oxidase copper containing 1	1.413	4.795
3757	KCNH2	potassium voltage-gated channel subfamily H member 2	-1.11	2.623
4846	NOS3	nitric oxide synthase 3	-1.232	5.815
285973	ATG9B	autophagy related 9B	-2.473	16.071
7516	XRCC2	X-ray repair cross complementing 2	-1.977	11.285
1804	DPP6	dipeptidyl peptidase like 6	1.348	4.023
105375591	INSIG1-DT	INSIG1 divergent transcript	-1.154	3.6
3638	INSIG1	insulin induced gene 1	-1.429	7.458
6469	SHH	sonic hedgehog signaling molecule	-1.775	10.153
389602	LOC389602	uncharacterized LOC389602	-1.633	4.101
101927858	RNF32-AS1	RNF32 antisense RNA 1	-1.001	3.947
645249	MNX1-AS1	MNX1 antisense RNA 1 (head to head)	-1.268	3.816
54892	NCAPG2	non-SMC condensin II complex subunit G2	-1.246	7.913
7434	VIPR2	vasoactive intestinal peptide receptor 2	1.22	2.399
101928058	KBTBD11-AS1	KBTBD11 antisense RNA 1	1.545	6.302
104266957	KBTBD11-OT1	KBTBD11 overlapping transcript 1	1.794	6.945
285	ANGPT2	angiopoietin 2	-1.749	9.086
1671	DEFA6	defensin alpha 6	-2.789	3.191
137075	CLDN23	claudin 23	1.984	9.387
640	BLK	BLK proto-oncogene, Src family tyrosine kinase	2.122	7.329
2626	GATA4	GATA binding protein 4	-7.243	12.074
4481	MSR1	macrophage scavenger receptor 1	-1.428	5.218
6542	SLC7A2	solute carrier family 7 member 2	-1.726	3.527
2267	FGL1	fibrinogen like 1	-8.2	22.001
9	NAT1	N-acetyltransferase 1	1.133	6.541
11178	LZTS1	leucine zipper tumor suppressor 1	-2.481	15.598
2675	GFRA2	GDNF family receptor alpha 2	1.541	4.076
254896	LOC254896	uncharacterized LOC254896	-1.707	10.18
8794	TNFRSF10C	TNF receptor superfamily member 10c	-1.254	6.051
4017	LOXL2	lysyl oxidase like 2	-1.621	7.473
100507156	LOC100507156	uncharacterized LOC100507156	-1.632	7.829
6781	STC1	stanniocalcin 1	-2.835	15.859
10863	ADAM28	ADAM metallopeptidase domain 28	1.716	10.046
27299	ADAMDEC1	ADAM like decysin 1	2.414	4.962
4747	NEFL	neurofilament light chain	2.221	3.295
54793	KCTD9	potassium channel tetramerization domain containing 9	1.083	9.725
148	ADRA1A	adrenoceptor alpha 1A	-2.825	4.63
81551	STMN4	stathmin 4	2.446	3.347
2185	PTK2B	protein tyrosine kinase 2 beta	1.076	10.233
1191	CLU	clusterin	-1.622	2.487
286133	SCARA5	scavenger receptor class A member 5	2.682	5.403
5368	PNOC	prepronociceptin	1.926	6.714
23303	KIF13B	kinesin family member 13B	1.009	6.525
1846	DUSP4	dual specificity phosphatase 4	-2.111	9.064
3084	NRG1	neuregulin 1	1.318	2.851
78986	DUSP26	dual specificity phosphatase 26	2.042	5.187
137970	UNC5D	unc-5 netrin receptor D	2.744	4.398
100507420	LINC01605	long intergenic non-protein coding RNA 1605	-2.163	6.573
1978	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	-1.105	7.446
203100	HTRA4	HtrA serine peptidase 4	-1.898	4.627
6422	SFRP1	secreted frizzled related protein 1	1.664	2.801
84296	GINS4	GINS complex subunit 4	-1.43	9.169
102723729	GPAT4-AS1	GPAT4 and GINS4 antisense RNA 1	-1.114	5.207
5591	PRKDC	protein kinase, DNA-activated, catalytic subunit	-1.205	9.242
4173	MCM4	minichromosome maintenance complex component 4	-1.079	6.544
389658	ALKAL1	ALK and LTK ligand 1	-2.778	7.053
100507516	LINC02984	long intergenic non-protein coding RNA 2984	1.31	3.182
114786	XKR4	XK related 4	2.021	2.73
9760	TOX	thymocyte selection associated high mobility group box	1.22	3.053
100505501	TOX-DT	TOX divergent transcript	1.221	3.242
7274	TTPA	alpha tocopherol transfer protein	-1.283	2.489
9420	CYP7B1	cytochrome P450 family 7 subfamily B member 1	-1.157	2.956
85479	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta	-1.252	2.553
23212	RRS1	ribosome biogenesis regulator 1 homolog	-1.353	10.395
157777	MCMDC2	minichromosome maintenance domain containing 2	-1.139	8.114
641638	SNHG6	small nucleolar RNA host gene 6	-1.166	8.114
23213	SULF1	sulfatase 1	-2.313	10.348
286190	LACTB2-AS1	LACTB2 antisense RNA 1	-1.038	6.711
51110	LACTB2	lactamase beta 2	-1.067	7.746
9242	MSC	musculin	-1.047	5.264
56704	JPH1	junctophilin 1	-1.157	4.652
79776	ZFHX4	zinc finger homeobox 4	-2.229	6.584
11075	STMN2	stathmin 2	2.349	6.874
105375919	LOC105375919	uncharacterized LOC105375919	1.503	3.369
105375918	LOC105375918	uncharacterized LOC105375918	1.957	3.477
55824	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1	1.223	9.525
2167	FABP4	fatty acid binding protein 4	1.478	3.737
1875	E2F5	E2F transcription factor 5	-1.139	7.076
759	CA1	carbonic anhydrase 1	2.889	3.587
100996348	CA3-AS1	CA3 antisense RNA 1	1.777	8.166
760	CA2	carbonic anhydrase 2	2.531	5.382
245972	ATP6V0D2	ATPase H+ transporting V0 subunit d2	1.779	6.095
8767	RIPK2	receptor interacting serine/threonine kinase 2	-1.466	14.721
51633	OTUD6B	OTU deubiquitinase 6B	-1.173	8.868
137392	CIBAR1	CBY1 interacting BAR domain containing 1	-1.162	10.409
2669	GEM	GTP binding protein overexpressed in skeletal muscle	-1.174	3.435
25788	RAD54B	RAD54 homolog B	-1.667	12.434
100861412	FSBP	fibrinogen silencer binding protein	-1.273	7.696
105375650	MIR3150BHG	MIR3150B host gene	1.874	4.492
55353	LAPTM4B	lysosomal protein transmembrane 4 beta	-1.392	7.318
4147	MATN2	matrilin 2	1.293	4.575
10247	RIDA	reactive intermediate imine deaminase A homolog	-1.18	5.465
10940	POP1	POP1 homolog, ribonuclease P/MRP subunit	-1.282	10.003
115908	CTHRC1	collagen triple helix repeat containing 1	-3.929	23.933
81034	SLC25A32	solute carrier family 25 member 32	-1.108	12.785
25879	DCAF13	DDB1 and CUL4 associated factor 13	-1.301	12.271
340419	RSPO2	R-spondin 2	2.7	4.915
84955	NUDCD1	NudC domain containing 1	-1.403	14.188
93035	PKHD1L1	PKHD1 like 1	1.623	3.9
4982	TNFRSF11B	TNF receptor superfamily member 11b	-1.798	8.073
10584	COLEC10	collectin subfamily member 10	-4.736	15.285
105375728	LOC105375728	uncharacterized LOC105375728	-2.004	13.417
79075	DSCC1	DNA replication and sister chromatid cohesion 1	-2.098	14.061
27085	MTBP	MDM2 binding protein	-1.539	9.352
6641	SNTB1	syntrophin beta 1	-2.171	17.849
84985	FAM83A	family with sequence similarity 83 member A	-1.657	2.214
29028	ATAD2	ATPase family AAA domain containing 2	-1.692	12.63
654463	FER1L6	fer-1 like family member 6	1.926	3.016
157376	FER1L6-AS2	FER1L6 antisense RNA 2	1.818	2.97
6713	SQLE	squalene epoxidase	-1.844	9.371
157638	LRATD2	LRAT domain containing 2	-1.026	9.227
105375751	LOC105375751	uncharacterized LOC105375751	-1.309	9.788
105375752	LOC105375752		-4.426	14.371
103021165	CASC19	cancer susceptibility 19	-3.787	11.132
100507056	CCAT1	colon cancer associated transcript 1	-4.196	23.863
103021164	CASC21	cancer susceptibility 21	-4.34	12.981
727677	CASC8	cancer susceptibility 8	-2.387	7.558
5462	POU5F1B	POU class 5 homeobox 1B	-2.895	11.224
4609	MYC	MYC proto-oncogene, bHLH transcription factor	-1.88	12.299
5820	PVT1	Pvt1 oncogene	-1.846	10.715
23639	DNAAF11	dynein axonemal assembly factor 11	-1.29	5.495
7038	TG	thyroglobulin	-3.278	11.939
8840	CCN4	cellular communication network factor 4	-2.928	15.738
102723635	LOC102723635	uncharacterized LOC102723635	-2.665	9.261
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	-1.611	5.135
51059	FAM135B	family with sequence similarity 135 member B	2.818	7.307
169044	COL22A1	collagen type XXII alpha 1 chain	-1.964	5.125
27161	AGO2	argonaute RISC catalytic component 2	-1.079	9.523
101928037	LOC101928037	uncharacterized LOC101928037	-3.197	4.313
11156	PTP4A3	protein tyrosine phosphatase 4A3	-2.292	11.482
575	ADGRB1	adhesion G protein-coupled receptor B1	1.446	8.838
51337	THEM6	thioesterase superfamily member 6	-1.089	7.04
4061	LY6E	lymphocyte antigen 6 family member E	-1.682	7.327
338328	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	1.076	4.089
116447	TOP1MT	DNA topoisomerase I mitochondrial	-1.442	8.844
78998	RHPN1-AS1	RHPN1 antisense RNA 1 (head to head)	-2.113	8.052
114822	RHPN1	rhophilin Rho GTPase binding protein 1	-2.029	9.446
642475	MROH6	maestro heat like repeat family member 6	-1.436	4.765
65263	PYCR3	pyrroline-5-carboxylate reductase 3	-1.264	11.076
225689	MAPK15	mitogen-activated protein kinase 15	-2.951	12.664
100616318	MIR4664	microRNA 4664	-1.525	7.22
100128338	FAM83H-AS1	replaced by ID 642574	-2.268	13.649
2907	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1	-1.301	12.828
23246	BOP1	BOP1 ribosomal biogenesis factor	-1.377	9.864
642658	SCX	scleraxis bHLH transcription factor	-1.167	6.852
4796	TONSL	tonsoku like, DNA repair protein	-1.011	6.127
2875	GPT	glutamic--pyruvic transaminase	1.271	2.601
9401	RECQL4	RecQ like helicase 4	-1.509	7.818
100996662	LOC100996662	uncharacterized LOC100996662	1.094	2.201
9933	PUM3	pumilio RNA binding family member 3	-1.037	9.616
10171	RCL1	RNA terminal phosphate cyclase like 1	-1.349	9.865
90865	IL33	interleukin 33	-1.104	3.263
2731	GLDC	glycine decarboxylase	-1.909	3.86
401492	LINC01235	long intergenic non-protein coding RNA 1235	-1.734	2.146
92949	ADAMTSL1	ADAMTS like 1	1.173	4.418
54801	HAUS6	HAUS augmin like complex subunit 6	-1.09	12.189
123	PLIN2	perilipin 2	-2.187	8.897
1029	CDKN2A	cyclin dependent kinase inhibitor 2A	-1.601	6.028
100048912	CDKN2B-AS1	CDKN2B antisense RNA 1	2.422	3.403
1030	CDKN2B	cyclin dependent kinase inhibitor 2B	2.181	7.093
64922	LRRC19	leucine rich repeat containing 19	1.772	4.827
79817	MOB3B	MOB kinase activator 3B	1.083	6.394
65083	NOL6	nucleolar protein 6	-1.067	10.318
375704	ENHO	energy homeostasis associated	1.193	2.055
1271	CNTFR	ciliary neurotrophic factor receptor	1.82	2.964
138715	ARID3C	AT-rich interaction domain 3C	-2.744	7.224
10280	SIGMAR1	sigma non-opioid intracellular receptor 1	-1.156	9.344
768	CA9	carbonic anhydrase 9	-4.849	17.413
646962	HRCT1	histidine rich carboxyl terminus 1	1.916	5.547
152007	GLIPR2	GLI pathogenesis related 2	1.113	5.635
9833	MELK	maternal embryonic leucine zipper kinase	-1.459	7.32
5079	PAX5	paired box 5	2.026	4.578
79937	CNTNAP3	contactin associated protein family member 3	1.515	4.285
441430	ANKRD20A2P	ankyrin repeat domain 20 family member A2, pseudogene	1.888	6.329
100133036	FAM95B1	family with sequence similarity 95 member B1	1.831	3.73
728577	CNTNAP3B	contactin associated protein family member 3B	1.083	2.598
110006327	ANKRD20A4-ANKRD20A20P	ANKRD20A4-ANKRD20A20P readthrough	1.853	4.449
100132154	LOC100132154	ankyrin repeat domain 30B pseudogene	-2.344	4.643
105379252	LOC105379252	family with sequence similarity 95 member B1-like	1.859	4.283
441425	ANKRD20A3P	ankyrin repeat domain 20 family member A3, pseudogene	1.927	6.25
643827	CNTNAP3P2	CNTNAP3 pseudogene 2	1.203	3.256
84210	ANKRD20A1	ankyrin repeat domain 20 family member A1	1.691	4.759
572558	PGM5-AS1	PGM5 antisense RNA 1	2.294	5.022
101927069	LOC101927069	uncharacterized LOC101927069	-1.022	2.079
9413	ENTREP1	endosomal transmembrane epsin interactor 1	1.426	2.752
256691	MAMDC2	MAM domain containing 2	1.201	4.59
6096	RORB	RAR related orphan receptor B	1.483	2.818
140803	TRPM6	transient receptor potential cation channel subfamily M member 6	2.58	5.535
5125	PCSK5	proprotein convertase subtilisin/kexin type 5	1.725	6.879
29968	PSAT1	phosphoserine aminotransferase 1	-2.735	13.812
257019	FRMD3	FERM domain containing 3	1.417	2.968
64078	SLC28A3	solute carrier family 28 member 3	-1.372	3.315
51280	GOLM1	golgi membrane protein 1	1.063	5.169
102724156	LINC03026	long intergenic non-protein coding RNA 3026	1.74	3.154
1903	S1PR3	sphingosine-1-phosphate receptor 3	-1.176	3.708
1164	CKS2	CDC28 protein kinase regulatory subunit 2	-1.436	9.346
3376	IARS1	isoleucyl-tRNA synthetase 1	-1.067	11.224
4969	OGN	osteoglycin	1.901	3.128
4958	OMD	osteomodulin	1.275	2.385
54829	ASPN	asporin	-1.242	3.381
2203	FBP1	fructose-bisphosphatase 1	-1.538	4.826
100188953	LINC00092	long intergenic non-protein coding RNA 92	2.152	12.513
